Ride,Date/Time,Wait Time
Baby Elefante,2023-09-09 11:40:05,40
Baby Elefante,2023-09-09 11:45:03,40
Baby Elefante,2023-09-09 11:50:05,40
Baby Elefante,2023-09-09 11:55:05,40
Baby Elefante,2023-09-09 12:00:05,40
Baby Elefante,2023-09-09 12:05:05,40
Baby Elefante,2023-09-09 12:10:06,60
Baby Elefante,2023-09-09 12:15:05,60
Baby Elefante,2023-09-09 12:20:05,60
Baby Elefante,2023-09-09 12:25:05,60
Baby Elefante,2023-09-09 12:30:05,60
Baby Elefante,2023-09-09 12:35:06,60
Baby Elefante,2023-09-09 12:40:05,60
Baby Elefante,2023-09-09 12:45:03,60
Baby Elefante,2023-09-09 12:50:04,60
Baby Elefante,2023-09-09 12:55:04,60
Baby Elefante,2023-09-09 13:00:05,60
Baby Elefante,2023-09-09 13:05:06,60
Baby Elefante,2023-09-09 13:10:05,60
Baby Elefante,2023-09-09 13:15:05,60
Baby Elefante,2023-09-09 13:20:06,60
Baby Elefante,2023-09-09 13:25:04,60
Baby Elefante,2023-09-09 13:30:06,60
Baby Elefante,2023-09-09 13:35:06,60
Baby Elefante,2023-09-09 13:40:05,40
Baby Elefante,2023-09-09 13:45:05,40
Baby Elefante,2023-09-09 13:50:05,40
Baby Elefante,2023-09-09 13:55:05,40
Baby Elefante,2023-09-09 14:00:04,40
Baby Elefante,2023-09-09 14:05:05,40
Baby Elefante,2023-09-09 14:10:05,40
Baby Elefante,2023-09-09 14:15:05,40
Baby Elefante,2023-09-09 14:20:04,40
Baby Elefante,2023-09-09 14:25:06,40
Baby Elefante,2023-09-09 14:30:06,40
Baby Elefante,2023-09-09 14:35:05,40
Baby Elefante,2023-09-09 14:40:05,40
Baby Elefante,2023-09-09 14:45:05,40
Baby Elefante,2023-09-09 14:50:04,40
Baby Elefante,2023-09-09 14:55:05,40
Baby Elefante,2023-09-09 15:00:03,40
Baby Elefante,2023-09-09 15:05:05,20
Baby Elefante,2023-09-09 15:10:05,20
Baby Elefante,2023-09-09 15:15:05,20
Baby Elefante,2023-09-09 15:20:04,20
Baby Elefante,2023-09-09 15:25:06,20
Baby Elefante,2023-09-09 15:30:05,20
Baby Elefante,2023-09-09 15:35:04,20
Baby Elefante,2023-09-09 15:40:05,20
